legislator_id,served_periods,effective_model,beta0_dim1,beta0_dim2,beta1_dim1,beta1_dim2,beta2_dim1,beta2_dim2,beta3_dim1,beta3_dim2,intercept_radius
40915,5,1,0.293917478880878,-0.669793051320167,0.002982775230571,0.032098827939209,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.731443925389001
40916,5,1,0.692384604081506,-0.047651559108102,-0.082248752714375,0.055989555199776,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.694022413942472
41101,4,0,0.817586946117933,0.013556388747072,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.817699327465976
41102,4,0,-0.649335772498422,0.358129867351800,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.741548344570697
41104,4,0,-0.797430888709857,0.603410289712902,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000
41106,3,0,-0.380496474194948,0.404842554946032,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.555585332032819
41107,4,0,-0.599603096631374,-0.172466750280326,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.623913979200810
41110,4,0,-0.864833015581724,0.502059613153480,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000
41111,4,0,-0.639946850596054,0.329301745348199,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.719702446207583
41112,4,0,0.804601899088101,0.045410132387783,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.805882309111979
41300,3,0,0.545963395379393,0.114328143313241,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.557805479936912
41301,3,0,0.998241469729351,0.059278732380039,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000
41302,3,0,-0.689062361326084,-0.037824017519140,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.690099698665031
41303,3,0,0.379091938346963,-0.355057676283173,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.519400280330367
41304,3,0,-0.858564230328294,0.361971591417416,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.931748877430219
41305,3,0,0.638576410581081,-0.038604135143866,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.639742222618473
41306,1,0,0.805240634553251,-0.153219230906006,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.819688118893491
41307,1,0,-0.513418925469356,-0.154412925842742,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.536136498195585
41308,3,0,0.970276917599453,-0.028279725841618,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.970688951065156
41309,1,0,0.551360735652211,-0.488666611625861,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.736745355015454
41500,2,0,-0.696920343677648,-0.244492212018654,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.738562392198212
41501,2,0,-0.743242168692163,0.123908448191852,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.753499983314892
41502,2,0,-0.667156933032049,0.139735521786659,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.681633618112927
41503,2,0,-0.837375250365654,0.301235758577392,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.889910271977258
41504,2,0,-0.592479890827559,-0.017963191114206,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.592752138140422
41505,2,0,-0.565721729216338,-0.030607073733815,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.566549086902512
41700,1,0,0.772212071691869,0.053957302354795,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.774094874123356
41701,1,0,0.974826154347580,0.066858801160190,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.977116231823354
