party,target,period,n,median_d1,q25,q75,replicate
FRVS,P3,24,1,-0.6265291304137743,-0.6265291304137743,-0.6265291304137743,28
IND,P1,17,13,-0.5947959913423597,-0.8229356413625827,-0.18628962436902213,28
IND,P2,20,11,-0.5739897994178003,-0.6581777951133811,-0.08710073913891889,28
IND,P3,24,11,-0.7254830433537027,-0.7938817667126599,0.030047055552440853,28
LIBERAL,P1,17,2,-0.7033104387751403,-0.7132467245140423,-0.6933741530362384,28
LIBERAL,P2,20,2,-0.6334586812727678,-0.6570159736632812,-0.6099013888822544,28
LIBERAL,P3,24,2,-0.5403230046029373,-0.5820416391955995,-0.49860437001027513,28
PC,P1,17,8,-0.8498856508110819,-0.8584850543478377,-0.838164149346109,28
PC,P2,20,8,-0.8467745063376207,-0.8632163006217899,-0.8387728603701559,28
PC,P3,24,8,-0.8409353439239604,-0.8738572058824253,-0.8180533135743455,28
PCS,P2,20,2,-0.8157143608725579,-0.8213146704611726,-0.8101140512839431,28
PCS,P3,24,1,-0.8322207649660582,-0.8322207649660582,-0.8322207649660582,28
PEV,P1,17,1,-0.893166651784121,-0.893166651784121,-0.893166651784121,28
PEV,P2,20,1,-0.9016325543675116,-0.9016325543675116,-0.9016325543675116,28
PEV,P3,24,1,-0.9129204244786995,-0.9129204244786995,-0.9129204244786995,28
PH,P1,17,3,-0.9608008408368277,-0.9687995212082672,-0.9511653614583135,28
PH,P2,20,2,-0.9388031788422928,-0.9419852875185047,-0.9356210701660808,28
PH,P3,24,2,-0.911655361525679,-0.9308363882701425,-0.8924743347812157,28
PPD,P1,17,6,-0.6196398850434801,-0.7035494468067295,-0.6025206222715151,28
PPD,P2,20,7,-0.6048139318775251,-0.6682271722908288,-0.5850896543833197,28
PPD,P3,24,7,-0.6443014716936355,-0.6879823670004614,-0.5962892826823549,28
PR,P1,17,6,-0.37685286927953754,-0.49610134172639136,-0.24847174017141546,28
PR,P2,20,6,-0.30656042383019977,-0.49134177635632637,-0.13998475194662124,28
PR,P3,24,6,-0.21283716323108226,-0.4748045975634559,0.004664565686438277,28
PREP,P3,24,1,0.9019526447174474,0.9019526447174474,0.9019526447174474,28
PRI,P1,17,1,-0.713061062556805,-0.713061062556805,-0.713061062556805,28
PRI,P2,20,1,-0.6998476457748066,-0.6998476457748066,-0.6998476457748066,28
PRI,P3,24,1,-0.6822297567321427,-0.6822297567321427,-0.6822297567321427,28
PRO,P2,20,1,-0.8626978594427291,-0.8626978594427291,-0.8626978594427291,28
PRO,P3,24,1,-0.9055692103539714,-0.9055692103539714,-0.9055692103539714,28
PS,P1,17,18,-0.6602369164719253,-0.6899702191607581,-0.6172512080766511,28
PS,P2,20,18,-0.6468512657633629,-0.6851030314635728,-0.608170827360343,28
PS,P3,24,18,-0.6263861426841256,-0.6686992098039464,-0.5968779406683068,28
RD,P1,17,8,-0.7596748587830929,-0.7739590147654785,-0.7440806731134019,28
RD,P2,20,10,-0.7571055954376442,-0.7809572241907248,-0.7381600274408905,28
RD,P3,24,10,-0.7495877464134942,-0.7864358424755803,-0.7179495995717793,28
RN,P1,17,34,0.6937047675912128,0.6256103294278499,0.754440705424443,28
RN,P2,20,36,0.6450355054264335,0.5911298648022425,0.7164625761439622,28
RN,P3,24,33,0.5829242574647657,0.4760049559075874,0.6393898314496472,28
UDI,P1,17,30,0.7251354092657243,0.6570735592328227,0.7980201535506347,28
UDI,P2,20,31,0.6936732713638666,0.6092968915350416,0.8212724071691955,28
UDI,P3,24,30,0.6831714739656505,0.5425625534329538,0.8585639448847323,28
COMUNES,P1,17,2,-0.9263149388834957,-0.9292671312363922,-0.9233627465305991,29
COMUNES,P2,20,1,-0.9084092588846621,-0.9084092588846621,-0.9084092588846621,29
COMUNES,P3,24,1,-0.8766625059451603,-0.8766625059451603,-0.8766625059451603,29
DC,P1,17,15,-0.18084785672801518,-0.3099823080805643,-0.10189006794851055,29
DC,P2,20,14,-0.18236393478433763,-0.26566056931008475,-0.02435162162319534,29
DC,P3,24,14,-0.16091856956703582,-0.2323779276628742,0.06341264406214683,29
EVOP,P1,17,6,0.6479493125156331,0.5555892092975157,0.7253406206064934,29
EVOP,P2,20,6,0.6096758651549428,0.594601516557766,0.6740346064327442,29
EVOP,P3,24,6,0.5789375806071027,0.5460977185752734,0.6713837421007447,29
FRVS,P1,17,1,-0.7592183745627498,-0.7592183745627498,-0.7592183745627498,29
FRVS,P2,20,1,-0.716849114117768,-0.716849114117768,-0.716849114117768,29
FRVS,P3,24,1,-0.6603567668577919,-0.6603567668577919,-0.6603567668577919,29
IND,P1,17,13,-0.5935116100166072,-0.8373888777650049,-0.1781434002486304,29
IND,P2,20,11,-0.565551598204743,-0.6710368422522464,-0.08342041466633746,29
IND,P3,24,11,-0.7329467828193056,-0.7809516510348768,0.021919248843155145,29
LIBERAL,P1,17,2,-0.6944688984092382,-0.7077968379492132,-0.6811409588692632,29
LIBERAL,P2,20,2,-0.6457993503713253,-0.6679617422363302,-0.6236369585063204,29
LIBERAL,P3,24,2,-0.5809066196541075,-0.6148482812858189,-0.5469649580223962,29
PC,P1,17,8,-0.8502340086965123,-0.8686805956237189,-0.8286464001713921,29
PC,P2,20,8,-0.8601766789684866,-0.8706424050950041,-0.8437374914404489,29
PC,P3,24,8,-0.8720816339614529,-0.8788989886702795,-0.8636575114030383,29
PCS,P2,20,2,-0.817575331733433,-0.8248812001028066,-0.8102694633640594,29
PCS,P3,24,1,-0.8201130805884028,-0.8201130805884028,-0.8201130805884028,29
PEV,P1,17,1,-0.9220598859316174,-0.9220598859316174,-0.9220598859316174,29
PEV,P2,20,1,-0.9144130052175414,-0.9144130052175414,-0.9144130052175414,29
PEV,P3,24,1,-0.9042171642654396,-0.9042171642654396,-0.9042171642654396,29
PH,P1,17,3,-0.9133651966708102,-0.957173963155086,-0.9121622859703031,29
PH,P2,20,2,-0.9290524208529569,-0.9346820468721122,-0.9234227948338016,29
PH,P3,24,2,-0.9515726006964943,-0.965510335208195,-0.9376348661847936,29
PPD,P1,17,6,-0.6223742343356427,-0.6985612382251025,-0.5823735667189527,29
PPD,P2,20,7,-0.6087893349917939,-0.6844157760198941,-0.5986149901921614,29
PPD,P3,24,7,-0.6571466461985207,-0.7453827947337448,-0.6342067794850861,29
PR,P1,17,6,-0.377740818494916,-0.4872220627654231,-0.2613595063587156,29
PR,P2,20,6,-0.3173726437350269,-0.49450805340260057,-0.17075320375447897,29
PR,P3,24,6,-0.23894049856287275,-0.5081343965556475,-0.043974356804322844,29
PREP,P3,24,1,0.7920923931326653,0.7920923931326653,0.7920923931326653,29
PRI,P1,17,1,-0.7398326296928361,-0.7398326296928361,-0.7398326296928361,29
PRI,P2,20,1,-0.7300274754440091,-0.7300274754440091,-0.7300274754440091,29
PRI,P3,24,1,-0.7169539364455726,-0.7169539364455726,-0.7169539364455726,29
PRO,P2,20,1,-0.8573563107776315,-0.8573563107776315,-0.8573563107776315,29
PRO,P3,24,1,-0.8839795547944679,-0.8839795547944679,-0.8839795547944679,29
PS,P1,17,18,-0.6604509637623357,-0.7004362792422802,-0.6238791875070012,29
PS,P2,20,18,-0.6550208466426378,-0.6969836262609074,-0.6205524656433616,29
PS,P3,24,18,-0.6558550996547456,-0.6916754185312979,-0.6216325175398381,29
RD,P1,17,8,-0.7773243106777319,-0.7963922328581841,-0.7611682684625427,29
RD,P2,20,10,-0.7807337595862256,-0.8156625706980047,-0.7521836981513064,29
RD,P3,24,10,-0.7680773184153082,-0.7958014428976452,-0.7388167384553643,29
RN,P1,17,34,0.6687813376008442,0.601264120680224,0.7149801913691949,29
RN,P2,20,36,0.6277551251854153,0.5771098270759578,0.6797025121802105,29
RN,P3,24,33,0.5750997154454405,0.4862955125244963,0.661284759822929,29
UDI,P1,17,30,0.704697313052715,0.6123684040527754,0.7743335173748072,29
UDI,P2,20,31,0.6869823921686968,0.5993864683367456,0.7849048324402631,29
UDI,P3,24,30,0.6648842781326763,0.5757862794326163,0.796767200009503,29
COMUNES,P1,17,2,-0.8864012851115172,-0.9033227297381573,-0.869479840484877,30
COMUNES,P2,20,1,-0.8841004365049093,-0.8841004365049093,-0.8841004365049093,30
COMUNES,P3,24,1,-0.8359087860250575,-0.8359087860250575,-0.8359087860250575,30
DC,P1,17,15,-0.163378525174527,-0.30554977814025547,-0.08101338403358099,30
DC,P2,20,14,-0.14312831343152432,-0.26024251736594917,0.012772664435482639,30
DC,P3,24,14,-0.12689780405126616,-0.2006203927031324,0.09218831909132953,30
EVOP,P1,17,6,0.6955348033615456,0.5852848218961413,0.7341595144265296,30
EVOP,P2,20,6,0.6507326625827919,0.5927884957970921,0.711989036979545,30
EVOP,P3,24,6,0.6083819372080619,0.5451298126309333,0.6762352894827287,30
FRVS,P1,17,1,-0.7498685554553324,-0.7498685554553324,-0.7498685554553324,30
FRVS,P2,20,1,-0.7000645147944619,-0.7000645147944619,-0.7000645147944619,30
FRVS,P3,24,1,-0.6336591272466329,-0.6336591272466329,-0.6336591272466329,30
IND,P1,17,13,-0.5987979840701473,-0.8364541656897413,-0.1630591957127796,30
IND,P2,20,11,-0.5549151993428356,-0.6497842501253954,-0.0882465821569229,30
IND,P3,24,11,-0.6927201270655206,-0.7578341822047205,0.006081630827306041,30
LIBERAL,P1,17,2,-0.6813020855241708,-0.6981032031635426,-0.6645009678847991,30
LIBERAL,P2,20,2,-0.6361065434819166,-0.6554776647750294,-0.6167354221888037,30
LIBERAL,P3,24,2,-0.5758458207589119,-0.5986436135903457,-0.5530480279274782,30
PC,P1,17,8,-0.8529852324247927,-0.8630973059052145,-0.8380565151170425,30
PC,P2,20,8,-0.8440793297700331,-0.8555225821167993,-0.8394201308279513,30
PC,P3,24,8,-0.8402467913813622,-0.8632924193889804,-0.8349437020715453,30
PCS,P2,20,2,-0.8237318758761618,-0.8266815977732699,-0.8207821539790536,30
PCS,P3,24,1,-0.7452959448789059,-0.7452959448789059,-0.7452959448789059,30
PEV,P1,17,1,-0.9251378021790209,-0.9251378021790209,-0.9251378021790209,30
PEV,P2,20,1,-0.9176338040633,-0.9176338040633,-0.9176338040633,30
PEV,P3,24,1,-0.907628473242339,-0.907628473242339,-0.907628473242339,30
PH,P1,17,3,-0.9427563709772945,-0.9651665728410592,-0.9380025678458366,30
PH,P2,20,2,-0.9241464349871262,-0.9358301835336285,-0.912462686440624,30
PH,P3,24,2,-0.9056715911755123,-0.9361028732049891,-0.8752403091460356,30
PPD,P1,17,6,-0.6118338496610795,-0.715547118898067,-0.5855703910900751,30
PPD,P2,20,7,-0.5841667664311699,-0.7010549305572287,-0.5584681565301114,30
PPD,P3,24,7,-0.6688655244046171,-0.7169578566599532,-0.5801973493219243,30
PR,P1,17,6,-0.36847527487934884,-0.4961076021620676,-0.23767439812341054,30
PR,P2,20,6,-0.3077852230082384,-0.48957104711120425,-0.1371620097189883,30
PR,P3,24,6,-0.22248245208862508,-0.48523834213485123,-0.0031454918464260267,30
PREP,P3,24,1,0.925115277255458,0.925115277255458,0.925115277255458,30
PRI,P1,17,1,-0.7329478025258529,-0.7329478025258529,-0.7329478025258529,30
PRI,P2,20,1,-0.7174243750540943,-0.7174243750540943,-0.7174243750540943,30
PRI,P3,24,1,-0.6967264717584148,-0.6967264717584148,-0.6967264717584148,30
PRO,P2,20,1,-0.8561863515065893,-0.8561863515065893,-0.8561863515065893,30
PRO,P3,24,1,-0.8610591026144865,-0.8610591026144865,-0.8610591026144865,30
PS,P1,17,18,-0.649387039762749,-0.6801816698464263,-0.6152058575458679,30
PS,P2,20,18,-0.6424640359118152,-0.6839953744676137,-0.611857426224278,30
PS,P3,24,18,-0.6332963022601987,-0.6707263920363007,-0.5998081030811613,30
RD,P1,17,8,-0.7595413320421356,-0.771697154922102,-0.7493752001431377,30
RD,P2,20,10,-0.7627675588013321,-0.7870388589826411,-0.7609876391383666,30
RD,P3,24,10,-0.7558703676068175,-0.801447874268188,-0.7429347422487884,30
RN,P1,17,34,0.6661053719780079,0.6225429824016413,0.7278140376285054,30
RN,P2,20,36,0.6464126919617558,0.5868093619968499,0.7154103717062934,30
RN,P3,24,33,0.5843918237480396,0.4932590632162762,0.6473823738823213,30
UDI,P1,17,30,0.7153276371365715,0.6407694220929263,0.7516773563864266,30
UDI,P2,20,31,0.6998099283463816,0.6150529957294448,0.8097497691774795,30
UDI,P3,24,30,0.6850963340476579,0.5854486823734714,0.8256709611604768,30
COMUNES,P1,17,2,-0.9030645822413782,-0.907450285818757,-0.8986788786639994,31
COMUNES,P2,20,1,-0.8950975317681512,-0.8950975317681512,-0.8950975317681512,31
COMUNES,P3,24,1,-0.8727795882641722,-0.8727795882641722,-0.8727795882641722,31
DC,P1,17,15,-0.1782252366054583,-0.2987592380429068,-0.08214008710658571,31
DC,P2,20,14,-0.16897179011544944,-0.25522333323783963,-0.005302123083787422,31
DC,P3,24,14,-0.14007146810352353,-0.21923180024207922,0.07367680134364547,31
EVOP,P1,17,6,0.682007099703303,0.6355576804072702,0.7350444187333728,31
EVOP,P2,20,6,0.6465427536094359,0.5936757458834637,0.6889718873288622,31
EVOP,P3,24,6,0.5789458132109047,0.5114559436231698,0.604197661205218,31
FRVS,P1,17,1,-0.6995560607158017,-0.6995560607158017,-0.6995560607158017,31
FRVS,P2,20,1,-0.6897251298914487,-0.6897251298914487,-0.6897251298914487,31
FRVS,P3,24,1,-0.6766172221256445,-0.6766172221256445,-0.6766172221256445,31
IND,P1,17,13,-0.602818818761407,-0.8234132109492769,-0.19997422566085327,31
IND,P2,20,11,-0.5898654163297588,-0.6397770089845053,-0.12570799622044015,31
IND,P3,24,11,-0.7323631276751051,-0.8051045260501379,-0.03599749338311317,31
LIBERAL,P1,17,2,-0.7095054074901594,-0.7261672972925889,-0.6928435176877301,31
LIBERAL,P2,20,2,-0.6632187270129377,-0.6852385137581002,-0.6411989402677752,31
LIBERAL,P3,24,2,-0.6015031530433085,-0.6306668023787823,-0.5723395037078347,31
PC,P1,17,8,-0.8494464314346051,-0.853959173569239,-0.831334388862957,31
PC,P2,20,8,-0.8489969583848529,-0.8583427631682299,-0.8438693649155816,31
PC,P3,24,8,-0.8480830071488835,-0.863210121988619,-0.8432132080007602,31
PCS,P2,20,2,-0.8151488474902401,-0.8165741739347373,-0.8137235210457429,31
PCS,P3,24,1,-0.7974781728038696,-0.7974781728038696,-0.7974781728038696,31
PEV,P1,17,1,-0.9258977435651115,-0.9258977435651115,-0.9258977435651115,31
PEV,P2,20,1,-0.9117115839250076,-0.9117115839250076,-0.9117115839250076,31
PEV,P3,24,1,-0.89279670440487,-0.89279670440487,-0.89279670440487,31
PH,P1,17,3,-0.9343517251356106,-0.9416484519963704,-0.9262497010007651,31
PH,P2,20,2,-0.9162205156067027,-0.9303093517193441,-0.9021316794940611,31
PH,P3,24,2,-0.9028482684146186,-0.9411235687673456,-0.8645729680618917,31
PPD,P1,17,6,-0.6079614188463858,-0.695583066888831,-0.5830256791604187,31
PPD,P2,20,7,-0.5969203460708545,-0.690472908758919,-0.5841601442293083,31
PPD,P3,24,7,-0.7034452405266667,-0.7144323789964196,-0.6309716167748678,31
PR,P1,17,6,-0.3772579141040564,-0.48749798952185436,-0.2503861679748903,31
PR,P2,20,6,-0.320238566706089,-0.48487217031313173,-0.14771935899243172,31
PR,P3,24,6,-0.24291424093772762,-0.48266960727257346,-0.010830280349153561,31
PREP,P3,24,1,0.8998252455483333,0.8998252455483333,0.8998252455483333,31
PRI,P1,17,1,-0.7328305197890138,-0.7328305197890138,-0.7328305197890138,31
PRI,P2,20,1,-0.7246687122200172,-0.7246687122200172,-0.7246687122200172,31
PRI,P3,24,1,-0.7137863021280204,-0.7137863021280204,-0.7137863021280204,31
PRO,P2,20,1,-0.8563324600172137,-0.8563324600172137,-0.8563324600172137,31
PRO,P3,24,1,-0.9022584397961316,-0.9022584397961316,-0.9022584397961316,31
PS,P1,17,18,-0.6540974808438222,-0.6841946218855371,-0.6178107462689375,31
PS,P2,20,18,-0.6610815974090847,-0.6862616811711021,-0.6221749328787056,31
PS,P3,24,18,-0.6585526780779182,-0.7022768894374785,-0.6183128063466263,31
RD,P1,17,8,-0.7679855359591865,-0.7819566878931774,-0.7556595651914286,31
RD,P2,20,10,-0.7787579660224888,-0.7877804390754859,-0.7587914069765904,31
RD,P3,24,10,-0.7791042878462673,-0.7873304746825428,-0.7461347982591326,31
RN,P1,17,34,0.6503273360079862,0.6030153147784423,0.7389177556842719,31
RN,P2,20,36,0.626621979333121,0.5674226569883198,0.6898599404769667,31
RN,P3,24,33,0.5643691484652704,0.479310653202749,0.660992178095319,31
UDI,P1,17,30,0.6881307509320619,0.6357942475301156,0.7720894081394382,31
UDI,P2,20,31,0.6815285662919038,0.6001060637282853,0.7771824247667127,31
UDI,P3,24,30,0.6764143538845386,0.5507818324113236,0.7819056158648958,31
COMUNES,P1,17,2,-0.8856920399845933,-0.8915328107372578,-0.8798512692319288,32
COMUNES,P2,20,1,-0.8561578869433457,-0.8561578869433457,-0.8561578869433457,32
COMUNES,P3,24,1,-0.801203627547911,-0.801203627547911,-0.801203627547911,32
DC,P1,17,15,-0.16944049387457788,-0.2961143648199468,-0.08813431752618225,32
DC,P2,20,14,-0.166565323801276,-0.24689787097453586,-0.005512505353512984,32
DC,P3,24,14,-0.12245108851474353,-0.20546590962561076,0.08186953482343716,32
EVOP,P1,17,6,0.6848130166836657,0.5992883768622127,0.7352439441859479,32
EVOP,P2,20,6,0.6525801074286389,0.5974767870206295,0.6905404296220801,32
EVOP,P3,24,6,0.6381231239041778,0.5344226616059828,0.663054187013883,32
FRVS,P1,17,1,-0.7250917995801006,-0.7250917995801006,-0.7250917995801006,32
FRVS,P2,20,1,-0.6741686920752538,-0.6741686920752538,-0.6741686920752538,32
FRVS,P3,24,1,-0.606271215402125,-0.606271215402125,-0.606271215402125,32
IND,P1,17,13,-0.6029039393550848,-0.8249250731905879,-0.18330357204804626,32
IND,P2,20,11,-0.5679308167629064,-0.6656038152862829,-0.09927385633759225,32
IND,P3,24,11,-0.6784416123307965,-0.7805244482535458,-0.00022089614516367095,32
LIBERAL,P1,17,2,-0.6946898178893437,-0.7157540217815527,-0.6736256139971348,32
LIBERAL,P2,20,2,-0.6556499943462439,-0.681757320295302,-0.6295426683971859,32
LIBERAL,P3,24,2,-0.6035968962887787,-0.6364283849803023,-0.570765407597255,32
PC,P1,17,8,-0.864204113769238,-0.877825339778964,-0.8565440337693004,32
PC,P2,20,8,-0.8679887693230162,-0.8776054163839497,-0.8625750514363499,32
PC,P3,24,8,-0.8710324334826005,-0.8866998360978466,-0.8609910388421845,32
PCS,P2,20,2,-0.8359309669798526,-0.8392603475831253,-0.8326015863765799,32
PCS,P3,24,1,-0.7989281615364674,-0.7989281615364674,-0.7989281615364674,32
PEV,P1,17,1,-0.9244031308375894,-0.9244031308375894,-0.9244031308375894,32
PEV,P2,20,1,-0.9304034444600526,-0.9304034444600526,-0.9304034444600526,32
PEV,P3,24,1,-0.9384038626233376,-0.9384038626233376,-0.9384038626233376,32
PH,P1,17,3,-0.9586055102871404,-0.9676184680320499,-0.9502858207988998,32
PH,P2,20,2,-0.922375923015953,-0.9296737111725459,-0.91507813485936,32
PH,P3,24,2,-0.8851627259720233,-0.907737357996234,-0.8625880939478126,32
PPD,P1,17,6,-0.6216242449191869,-0.6948451604559442,-0.5980028463320902,32
PPD,P2,20,7,-0.6025797911612112,-0.6747107721215969,-0.582500482199096,32
PPD,P3,24,7,-0.6197123857009869,-0.6710593696710189,-0.606571388491461,32
PR,P1,17,6,-0.3588734058627977,-0.4808337643104106,-0.246462322140359,32
PR,P2,20,6,-0.2995779940261908,-0.4756048962653704,-0.14341436284131737,32
PR,P3,24,6,-0.20961518995622055,-0.47953532715981084,-0.006017083775928899,32
PREP,P3,24,1,0.8876094638612475,0.8876094638612475,0.8876094638612475,32
PRI,P1,17,1,-0.7208974127075739,-0.7208974127075739,-0.7208974127075739,32
PRI,P2,20,1,-0.6956216634481254,-0.6956216634481254,-0.6956216634481254,32
PRI,P3,24,1,-0.6619206644355277,-0.6619206644355277,-0.6619206644355277,32
PRO,P2,20,1,-0.844705590633824,-0.844705590633824,-0.844705590633824,32
PRO,P3,24,1,-0.9042855087312792,-0.9042855087312792,-0.9042855087312792,32
PS,P1,17,18,-0.6476329339916125,-0.6850693046591355,-0.6116210462774135,32
PS,P2,20,18,-0.6464192680759288,-0.6728073317541051,-0.6082010948146981,32
PS,P3,24,18,-0.6271758174484057,-0.650227297031621,-0.6071450957062982,32
RD,P1,17,8,-0.7641791585554711,-0.7747209846006848,-0.740254558001031,32
RD,P2,20,10,-0.7558382445044783,-0.7857259884406618,-0.7518104350612939,32
RD,P3,24,10,-0.7698439747133414,-0.7985064952680284,-0.7411581702205826,32
RN,P1,17,34,0.6598729426121477,0.6226577221543368,0.727899378596349,32
RN,P2,20,36,0.6405180906191179,0.5798183707071827,0.7019066769122873,32
RN,P3,24,33,0.5831894589658737,0.4850653215507912,0.6631797050101597,32
UDI,P1,17,30,0.7008705948183098,0.6355886329955114,0.7601291370917387,32
UDI,P2,20,31,0.7028900794802424,0.5992195493400552,0.7953543755656831,32
UDI,P3,24,30,0.7014484058623647,0.5172263389756245,0.8006863001081459,32
COMUNES,P1,17,2,-0.8848766363349472,-0.8928270837700675,-0.8769261888998268,33
COMUNES,P2,20,1,-0.8728182324502773,-0.8728182324502773,-0.8728182324502773,33
COMUNES,P3,24,1,-0.8355391674437302,-0.8355391674437302,-0.8355391674437302,33
DC,P1,17,15,-0.15730544234002547,-0.2920531182498881,-0.08426930495608442,33
DC,P2,20,14,-0.1658566663211339,-0.24675288675720247,0.00510251172191341,33
DC,P3,24,14,-0.1467066018166046,-0.2033785473771751,0.07954742594164604,33
EVOP,P1,17,6,0.6824190573624012,0.6111065289333026,0.7343890023927413,33
EVOP,P2,20,6,0.6700408290290477,0.6021326572089631,0.7176392196485666,33
EVOP,P3,24,6,0.6662543317940175,0.5622481506805088,0.68690032938853,33
FRVS,P1,17,1,-0.7317970391501892,-0.7317970391501892,-0.7317970391501892,33
FRVS,P2,20,1,-0.6913320774864454,-0.6913320774864454,-0.6913320774864454,33
FRVS,P3,24,1,-0.6373787952681199,-0.6373787952681199,-0.6373787952681199,33
IND,P1,17,13,-0.588037456274571,-0.8341364743004605,-0.16768467542685594,33
IND,P2,20,11,-0.5432564045411789,-0.6628834647971936,-0.07174121003041944,33
IND,P3,24,11,-0.6788538808294106,-0.7587417380497298,0.04353486156010705,33
