legislator_id,served_periods,effective_model,beta0_dim1,beta0_dim2,beta1_dim1,beta1_dim2,beta2_dim1,beta2_dim2,beta3_dim1,beta3_dim2,intercept_radius
193,8,2,-0.935144099335972,0.354267573279171,-0.062870192672669,-0.501571208321913,-0.038543398832907,-0.011604711200761,0.000000000000000,0.000000000000000,1.000000000000000
195,8,2,-0.943560946782708,0.331198942791972,-0.177221980319073,-0.677090021397533,0.227041139247556,0.027945667697540,0.000000000000000,0.000000000000000,1.000000000000000
202,4,0,-0.456825181395889,0.200431110768291,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.498860578239249
205,8,2,-0.867593747483789,0.444221380799148,0.151479755541121,-0.103492243558392,-0.068049920057708,0.083025140470321,0.000000000000000,0.000000000000000,0.974705876576142
206,8,2,0.661994629592759,0.369835744679173,0.158737092896407,-0.310047246200413,0.049197789424958,-0.329859043911438,0.000000000000000,0.000000000000000,0.758297677467136
208,8,2,0.724349508136238,0.542814775142417,0.278520305167886,-0.225743022573211,-0.060963289618081,-0.026406605459621,0.000000000000000,0.000000000000000,0.905168542344531
209,8,2,0.750843766707470,0.442692637820970,0.489197519092369,-0.243280434252274,-0.174988320615833,-0.011337961734644,0.000000000000000,0.000000000000000,0.871632453264764
211,5,1,-0.126339325559736,-0.159585080878085,0.052527380109733,-0.344399794374177,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.203541207674893
213,8,2,-0.774523440571341,-0.139408509727825,0.089140073312059,0.158073852251060,0.066202849721605,-0.357476252675738,0.000000000000000,0.000000000000000,0.786969689746055
220,8,2,-0.688377082838625,-0.070884952272601,0.098275241148535,0.528255304703691,-0.128780898304281,-0.038005910676997,0.000000000000000,0.000000000000000,0.692017112964776
221,8,2,-0.796865842025496,0.475591522038444,-0.000655613248358,-0.271650335390183,-0.011333460466973,0.133719542556125,0.000000000000000,0.000000000000000,0.927999173502782
222,8,2,-0.671377106358318,-0.314788309839718,-0.177647392546994,0.439350481707727,0.184560078304172,-0.502993255531553,0.000000000000000,0.000000000000000,0.741511226451640
224,8,2,-0.793142709697372,-0.192181744700859,0.209479309231244,0.072697556022651,0.134083310392278,-0.209933192312532,0.000000000000000,0.000000000000000,0.816093855473962
226,8,2,-0.572401014263705,-0.147631979265562,0.108222766801030,0.061538511606138,-0.001362958546462,-0.222454412529568,0.000000000000000,0.000000000000000,0.591132914353436
234,8,2,0.725445765107767,0.566072649474900,0.102106942110915,-0.206990321183605,-0.307208735217682,0.140434147253335,0.000000000000000,0.000000000000000,0.920168355572135
239,8,2,-0.616422310308443,0.120732128012369,-0.070381631195005,-0.754293281191448,0.153656610661700,0.305472549532540,0.000000000000000,0.000000000000000,0.628134309985048
242,1,0,0.632425244677190,-0.324054347720149,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.710614459732797
660,3,0,-0.197714345049163,0.288766672186284,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.349967360197719
800,16,2,-0.846303179002907,0.152493354098097,0.009798315991298,-0.358834118962179,0.064268367908275,0.098778307474594,0.000000000000000,0.000000000000000,0.859932144901279
801,4,0,0.547686236907586,-0.224336675910979,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.591850621573366
802,20,2,-0.938321716730011,0.164851641416872,0.003163060936916,-0.368633293372094,0.089459407891908,0.070757802835632,0.000000000000000,0.000000000000000,0.952692871687928
803,11,2,-0.811469622163838,-0.227246998215502,0.091866764464385,-0.394832401603498,-0.001423667098740,0.119908839107852,0.000000000000000,0.000000000000000,0.842688641131870
804,12,2,-0.966001416248314,0.179872391819174,0.037571019290695,-0.242043306047538,-0.005505209654602,0.131337487380481,0.000000000000000,0.000000000000000,0.982605115767519
805,12,2,0.784086007797800,0.436926119805133,0.184172285342120,-0.229407678875419,-0.023968781672584,-0.075379721657453,0.000000000000000,0.000000000000000,0.897605315153749
